DateTime,WaterCol,Epi,Meta,Hypo
2016-02-05T05:00:00Z,13.804596743901643,13.42318165357543,14.622054353777923,14.354984885439093
2016-03-30T05:00:00Z,8.860783396039839,8.819911335504562,9.144744947077832,6.82901821049366
2016-04-04T05:00:00Z,8.177725935805771,8.217170769687229,8.26168579726163,6.3267459633653775
2016-04-06T05:00:00Z,9.258528475442528,9.464953433033193,9.019628009551125,6.79377450336321
2016-04-11T05:00:00Z,10.09653064000138,10.416363669284914,9.609602165504347,7.52103577356925
2016-04-20T05:00:00Z,9.615506800473856,9.572363560644698,9.963079653670416,6.9615570191451885
2016-04-25T05:00:00Z,9.696131188803534,9.406241665070175,10.40622816775465,9.168975203352993
2016-05-02T05:00:00Z,9.58372782753622,9.272891259246173,10.174392424214808,10.836434715305812
2016-05-04T05:00:00Z,9.081231550831493,8.711902360414804,9.766689502756268,10.743825907482158
2016-05-09T05:00:00Z,9.127025232993578,8.887206163058595,9.465082166939894,11.346256748007866
2016-05-12T05:00:00Z,9.63178254394516,9.185002062284575,10.370643313199974,12.604948417771348
2016-05-16T05:00:00Z,8.917900112324363,8.267871093755735,10.029601368814554,12.852650873079797
2016-05-23T05:00:00Z,8.792839894858437,8.047491498632324,10.046970339232841,13.523796614367749
2016-05-26T05:00:00Z,10.23149119332362,9.870383129771373,10.708186397411305,13.91738153494278
2016-05-29T05:00:00Z,10.438347699721396,10.201154453336194,10.60327166456415,14.43727037257617
2016-05-30T05:00:00Z,9.926096218189885,9.468414995076598,10.544114621851701,14.450388298236538
2016-05-31T05:00:00Z,9.320823578700992,8.385788982179614,10.96326653917578,14.519572468467457
2016-06-01T05:00:00Z,11.152089042617588,11.228449702939622,10.617237739728166,14.994110341480763
2016-06-02T05:00:00Z,10.7084353397761,10.511977153850667,10.749301877727335,15.039898384542223
2016-06-03T05:00:00Z,11.03255051454015,11.016377823256727,10.697090373559833,14.996689803586376
2016-06-06T05:00:00Z,9.819296866007223,9.34387205340283,10.4043212606416,15.125391585647385
2016-06-07T05:00:00Z,9.238000926676749,8.315962040594979,10.782635180198238,15.162840027800476
2016-06-08T05:00:00Z,9.647560063069847,9.147416614152679,10.258515610054955,15.277295565619376
2016-06-09T05:00:00Z,9.22198983121144,8.417383202954275,10.496994973247395,15.168444554354453
2016-06-13T05:00:00Z,9.391393604167435,8.285930581078336,11.444686746291376,14.350725944910874
2016-06-20T05:00:00Z,10.270823279766773,9.816646129764244,10.983517257305978,13.702057328803493
2016-06-23T05:00:00Z,8.403566051365711,7.435582002966348,10.152387020636326,13.269113892207242
2016-06-26T05:00:00Z,8.899545585659721,8.455472188401052,9.536521625553982,12.891828920467065
2016-06-27T05:00:00Z,7.551732792315532,7.289140824554867,7.8918712187068,10.30133118520429
2016-06-30T05:00:00Z,8.175579297796576,8.152716164529195,7.8167206881464315,12.55117669729478
2016-07-05T05:00:00Z,8.060104444096165,8.430250954977188,6.849751682836693,11.966397567081861
2016-07-07T05:00:00Z,7.059777835178283,7.047173887140338,6.619384265424866,12.054588969586115
2016-07-11T05:00:00Z,7.064326037369498,7.594985940813905,5.476922175971102,11.090730679077474
2016-07-14T05:00:00Z,7.383200024047013,8.45161421133174,4.664618179868999,10.406302977558152
2016-07-18T05:00:00Z,7.8154450171791,8.762835051853576,5.524779265333139,9.218750408002581
2016-07-21T05:00:00Z,6.49265060825129,7.063238098060757,4.9513219394582055,9.059732273985547
2016-07-24T05:00:00Z,8.596648896369977,10.015290547805169,5.329483815768932,8.963267051833942
2016-07-26T05:00:00Z,7.699781894317961,8.828893624975274,5.030889538563063,8.72114667497672
2016-08-01T05:00:00Z,5.71778106700527,6.365016646857015,3.718564207107128,11.300460132296061
2016-08-08T05:00:00Z,5.6585295542711025,6.456584071152568,3.1055918314156554,13.477590347908759
2016-08-11T05:00:00Z,5.208323293195153,6.37567118559757,1.6785110890883064,14.468460833940128
2016-08-15T05:00:00Z,5.353373745257901,6.414721865236999,2.026359452610295,15.026086621360824
2016-08-18T05:00:00Z,5.818432705100773,6.543496244596947,3.244633762609846,15.63055853746838
2016-08-23T05:00:00Z,5.478393768646899,6.3898156842820475,2.418147396663821,15.948341868430155
2016-08-26T05:00:00Z,6.1402266581372125,6.1215062957190645,5.215582534724937,16.43940355154629
2016-09-02T05:00:00Z,5.6171116919658814,6.243936958140242,3.290294736674834,15.183057340989162
2016-09-06T05:00:00Z,6.090400912779007,6.5892043315976006,4.1223333258743,14.942770657643912
2016-09-09T05:00:00Z,7.558858982981281,8.943339399756018,3.718737471267286,14.854761472791646
2016-09-16T05:00:00Z,6.570767933400604,7.203324108433026,4.553129918621657,12.705742927140511
2016-09-17T05:00:00Z,6.359857826367518,7.754514521262159,2.5983670214630745,12.571652075807773
2016-09-20T05:00:00Z,7.527525509843527,8.189401333588771,5.734940701088764,10.554919023905635
2016-09-27T05:00:00Z,5.470948567226431,6.045171944583185,3.9331512439434535,7.912214903020841
2016-09-30T05:00:00Z,5.390081769356019,5.6408814803622835,4.611823940501931,7.591387024842387
2016-10-05T05:00:00Z,5.745006272591892,6.615594057046782,4.0908891099251035,2.23420193457089
2016-10-06T05:00:00Z,5.544996861512045,5.693816477649229,5.61616493021382,1.17650106211645
2016-10-07T05:00:00Z,5.969789166672085,6.049624539776113,5.986896930540459,3.8506256612357608
2016-10-11T05:00:00Z,6.69234686957283,6.400353722661379,7.283586055096042,7.481745980956508
2016-10-14T05:00:00Z,7.266331215898088,7.0682416614024,7.671752834525219,7.755844490126034
2016-11-04T05:00:00Z,7.478415404523118,7.570660042905061,7.413620584664104,5.930213355266263
2016-11-11T05:00:00Z,8.637082906120419,8.743386732877942,8.41641618917717,8.4073851415027
2016-12-02T05:00:00Z,9.268605357607393,8.92747779100378,10.015382002913821,9.594076521497579
2017-02-06T05:00:00Z,12.589673675109337,12.613987445232048,12.542575320357116,12.501229755976409
2017-02-27T05:00:00Z,11.490657411509991,11.559375442933096,11.432174861609775,10.446062765600708
2017-03-12T05:00:00Z,8.37256894145983,8.646786509670312,7.733665226447504,8.521950190302377
2017-03-26T05:00:00Z,8.580956180574917,8.544057519329009,8.57268470943572,9.564281685858772
2017-03-27T05:00:00Z,11.271215762602003,11.260583768283972,11.368415355095042,10.494261138776762
2017-04-09T05:00:00Z,7.592775583145155,7.364582897954183,8.000644880903863,8.78660716707466
2017-04-10T05:00:00Z,9.785585519767036,9.897069441783625,9.610528468798991,8.944585043154229
2017-04-16T05:00:00Z,9.362240544072554,9.608145541862768,9.012167338242477,7.123289711935406
2017-04-23T05:00:00Z,8.73739856202556,8.571483946897006,9.067047504378689,9.253040089530023
2017-04-30T05:00:00Z,8.99118978642569,9.054313333149853,8.799292058433728,9.502844519763244
2017-05-04T05:00:00Z,8.952038026948575,8.990501226965266,8.79682518623192,9.671420937231234
2017-05-07T05:00:00Z,8.552266249685083,8.363878333510838,8.888338076579098,9.54478151759671
2017-05-08T05:00:00Z,8.435592408042512,8.473950562047957,8.263087343418409,9.34163967463521
2017-05-09T05:00:00Z,8.355326462176706,8.183635125567049,8.63869482694794,9.503889794863726
2017-05-14T05:00:00Z,8.443992004457598,8.520675104929468,8.183085185330189,9.361418218812366
2017-05-15T05:00:00Z,8.489981251641504,8.672930558216375,7.997870090444569,9.290819837317605
2017-05-18T05:00:00Z,8.541841673337107,8.905908992145259,7.621235032485613,9.510614877988205
2017-05-22T05:00:00Z,9.272998885241401,9.466544541740578,8.728178853671341,10.377950406705986
2017-05-25T05:00:00Z,9.191166620948282,9.033469994252629,9.498147709488688,9.748770244023591
2017-05-30T05:00:00Z,8.705520848336223,8.778714002682108,8.463290286610722,9.508770244023593
2017-06-01T05:00:00Z,9.139779574731502,9.3878713278414,8.506965851926267,9.858198373176055
2017-06-05T05:00:00Z,8.42231600861221,8.672775214282334,7.706391710423882,9.968198373176056
2017-06-08T05:00:00Z,8.890132360381866,9.210565326691928,8.0177527540582485,10.404099186588027
2017-06-12T05:00:00Z,9.089217878664298,9.471880758130283,8.08061958629328,10.543689267929224
2017-06-19T05:00:00Z,8.697450007596418,9.43960064763648,6.929688391416201,9.51286943061162
2017-06-26T05:00:00Z,9.17378171761706,10.18888742607414,6.806797135304813,9.746720650729578
2017-06-28T05:00:00Z,8.597963318406503,9.462528351582444,6.575971941208538,9.150157265789543
2017-07-04T05:00:00Z,9.246358046072029,10.769096360771227,5.788203238986442,9.120849790969272
2017-07-05T05:00:00Z,8.974358831638389,10.068273861535657,6.44948177306662,9.316310732070775
2017-07-06T05:00:00Z,5.605305816660147,8.157211819392924,0.3131648401480193,0.036557281490055826
2017-07-09T05:00:00Z,9.071670924780696,10.385909057213452,6.101650863042003,8.807592289965985
2017-07-10T05:00:00Z,9.283891701388615,10.504235815052418,6.57830229413441,8.482448704667783
2017-07-11T05:00:00Z,9.144885322517844,10.159473258294879,6.937354621873428,8.032631837672277
2017-07-12T05:00:00Z,9.028238756157855,10.092266850543849,6.7350257836431116,7.628725360506852
2017-07-13T05:00:00Z,9.417451639253331,10.419589655108064,7.31454698339682,7.493279349270423
2017-07-17T05:00:00Z,10.483827667483505,12.266994951147343,6.647694055396671,8.06409918658803
2017-07-24T05:00:00Z,9.066809615956794,10.520502190718112,5.898119451178408,7.534509105246832
2017-07-31T05:00:00Z,7.131223931928017,8.297209887590407,4.431812654704343,7.58286943061162
2017-08-02T05:00:00Z,6.816508954866587,8.772372318454027,2.6565105207608353,3.6550178162058233
2017-08-06T05:00:00Z,5.887894736842106,5.887894736842105,5.887894736842106,5.887894736842106
2017-08-07T05:00:00Z,5.854357273645078,7.0990984569183695,2.933666471475867,6.751229755976408
2017-08-09T05:00:00Z,6.002105263157896,6.002105263157896,6.002105263157895,6.002105263157895
2017-08-13T05:00:00Z,6.151052631578948,6.151052631578947,6.151052631578946,6.151052631578948
2017-08-14T05:00:00Z,6.167537208514214,7.923684568561645,2.1681071491454467,6.142049593294014
2017-08-16T05:00:00Z,6.472105263157895,6.472105263157894,6.472105263157895,6.472105263157894
2017-08-21T05:00:00Z,6.54610806633264,8.169349552277424,2.890843765262534,6.0808198373176054
2017-08-28T05:00:00Z,7.039678393870261,8.659083558791112,3.441352365268141,6.061229755976408
2017-09-04T05:00:00Z,7.102629058625353,8.268510783035557,4.5623898046080065,5.862049593294015
2017-09-11T05:00:00Z,7.733618435488609,8.622154562814274,5.787158988492669,6.9
2017-09-18T05:00:00Z,8.670640970718834,8.686229154105591,8.635289194968417,8.668832797701105
2017-09-25T05:00:00Z,7.821665021976963,8.733602990995784,5.7973143082930525,7.249590081341197
2017-10-02T05:00:00Z,8.352649300865536,9.324497447147836,6.2507324865217395,7.15286943061162
2017-10-09T05:00:00Z,8.322344293525582,9.182775214282335,6.472759119172693,7.139180162682394
2017-10-16T05:00:00Z,9.187968183716801,9.197935626675093,9.165916578672467,9.180922613503533
2017-10-23T05:00:00Z,8.321171602345588,8.825181113878363,7.150618247102598,8.555846829349061
2017-10-30T05:00:00Z,8.888978319525716,9.10240956377217,8.440209215372626,8.488770244023591
2017-11-06T05:00:00Z,9.087536673101237,9.085809335121404,9.082003446185475,9.188360325364789
2017-12-10T05:00:00Z,10.29364631472079,10.317101464714518,10.249487127058382,10.19474050876371
2017-12-11T05:00:00Z,11.4238612671854,11.53574656128164,11.203861671813408,11.051639674635211
